"year","NNA_code","NNA_industry","abs_eigenvec"
1972,"5412OP","Miscellaneous professional, scientific, and technical services",0.231960964664914
1972,"55","Management of companies and public relations",0.121643384433612
1972,"56","Administrative, support, and other business services",0.106367937383806
1972,"61","Educational services",0.00470278140544063
1972,"621","Ambulatory health care services",0.000252142544980064
1972,"622HO","Hospitals and nursing and residential care facilities",3.46826059119757e-07
1972,"624","Social assistance",0
1972,"71","All recreation industries",0.0141845069723589
1972,"721","Accomodation",0.0302382724366681
1972,"722","Food services and drinking places",0.05552318587009
1972,"81","Other services, except government",0.0908359340586508
1972,"G","All government",0.0458638304372988
1973,"111CA","Farms",0.230011816676071
1973,"113FF","Forestry, fishing, and related activities",0.129106620264155
1973,"211","Oil and gas extraction",0.154690452702445
1973,"212","Mining, except oil and gas",0.185002668540102
1973,"22","Utilities",0.163827053982689
1973,"23","Construction",0.0694782047674357
1973,"311FT","Food and beverage and tobacco products",0.171156835469446
1973,"313TT","Textile mills and textile product mills",0.0986495854186547
1973,"315AL","Apparel and leather and allied products",0.00681536920728003
1973,"321","Wood products",0.0573455599434116
1973,"322","Paper products",0.191324075058003
1973,"323PPI","Printing, publishing, and related",0.052812212484673
1973,"324","Petroleum and coal products",0.105891389858212
1973,"325","Chemical products",0.298558804178793
1973,"326","Plastics and rubber products",0.0982352985001808
1973,"327","Nonmetallic mineral products",0.0630562092280463
1973,"331","Primary metals",0.529464472065635
1973,"332","Fabricated metal products",0.207367817619275
1973,"333","Machinery",0.0972601849421547
1973,"334","Computer and electronic products",0.0820267004034484
1973,"335","Electrical equipment, appliances, and components",0.063597347768752
1973,"3361MV","Motor vehicles, bodies and trailers, and parts",0.123326591940436
1973,"3364OT","Other transportation equipment",0.0517674758984605
1973,"337","Furniture and related products",0.00628201405523084
1973,"339","Miscellaneous manufacturing",0.0268861035211403
1973,"42","Wholesale trade",0.263449536039369
1973,"44RT","Retail trade",0.0438966433367304
1973,"481","Air transportation",0.0456627752918302
1973,"482","Rail transportation",0.0788164489694835
1973,"483","Water transportation",0.0184396879722027
1973,"484","Truck transportation",0.118068966725134
1973,"485","Transit and ground passenger transportation",0.0241433723604373
1973,"486","Pipeline transportation",0.0287661846027416
1973,"487OS","Other transportation and support activities",0.109595061470945
1973,"493","Warehousing and storage",0.0128947320052724
1973,"512","Theaters, motion pictures, and sound recording",0.0109124662155299
1973,"513","Broadcasting and telecommunications",0.093219516675884
1973,"51C54","Computer, data processing, internet publishing, and other information services",0.0475934990017796
1973,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.167520434315555
1973,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.038693976871487
1973,"524","Insurance carriers and related activities",0.093256878244031
1973,"531","Real estate",0.130898085442444
1973,"532RL","Rental and leasing services and lessors of intangible assets",0.144002909885128
1973,"5411","Legal services",0.0348487539438895
1973,"5412OP","Miscellaneous professional, scientific, and technical services",0.221319743865933
1973,"55","Management of companies and public relations",0.118156540725992
1973,"56","Administrative, support, and other business services",0.102654244462892
1973,"61","Educational services",0.00494653500456136
1973,"621","Ambulatory health care services",0.000229185995327887
1973,"622HO","Hospitals and nursing and residential care facilities",6.45989937811446e-06
1973,"624","Social assistance",2.80865190352802e-07
1973,"71","All recreation industries",0.0136921043279681
1973,"721","Accomodation",0.0268376608613122
1973,"722","Food services and drinking places",0.0521595106339305
1973,"81","Other services, except government",0.0895382464986471
1973,"G","All government",0.039853624166635
1974,"111CA","Farms",0.153072693406133
1974,"113FF","Forestry, fishing, and related activities",0.101938896748687
1974,"211","Oil and gas extraction",0.288046587682371
1974,"212","Mining, except oil and gas",0.212830065516171
1974,"22","Utilities",0.157868329464661
1974,"23","Construction",0.0640697916079134
1974,"311FT","Food and beverage and tobacco products",0.150787341894238
1974,"313TT","Textile mills and textile product mills",0.0693081266682257
1974,"315AL","Apparel and leather and allied products",0.00462182493158292
1974,"321","Wood products",0.0564255817752197
1974,"322","Paper products",0.171292792371343
1974,"323PPI","Printing, publishing, and related",0.0419916570416412
1974,"324","Petroleum and coal products",0.183287040235568
1974,"325","Chemical products",0.318474905104095
1974,"326","Plastics and rubber products",0.0854156858011253
1974,"327","Nonmetallic mineral products",0.0612454914200462
1974,"331","Primary metals",0.567892949548708
1974,"332","Fabricated metal products",0.204348550903072
1974,"333","Machinery",0.0913394870187433
1974,"334","Computer and electronic products",0.0565363236894044
1974,"335","Electrical equipment, appliances, and components",0.058907067185493
1974,"3361MV","Motor vehicles, bodies and trailers, and parts",0.0890138556907082
1974,"3364OT","Other transportation equipment",0.0370707643596606
1974,"337","Furniture and related products",0.00528624821466512
1974,"339","Miscellaneous manufacturing",0.020663691626398
1974,"42","Wholesale trade",0.250646152615502
1974,"44RT","Retail trade",0.0425850050826528
1974,"481","Air transportation",0.0387454109709715
1974,"482","Rail transportation",0.0726335536485228
1974,"483","Water transportation",0.0183734475357481
1974,"484","Truck transportation",0.0944514657715613
1974,"485","Transit and ground passenger transportation",0.0181512294228399
1974,"486","Pipeline transportation",0.030531293489429
1974,"487OS","Other transportation and support activities",0.0839690503969033
1974,"493","Warehousing and storage",0.00931437023465192
1974,"512","Theaters, motion pictures, and sound recording",0.00773702989093818
1974,"513","Broadcasting and telecommunications",0.071938841814321
1974,"51C54","Computer, data processing, internet publishing, and other information services",0.0377793163793614
1974,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.135546915530902
1974,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.0232754494758419
1974,"524","Insurance carriers and related activities",0.0702149971216705
1974,"531","Real estate",0.0971871641140579
1974,"532RL","Rental and leasing services and lessors of intangible assets",0.159471138514464
1974,"5411","Legal services",0.0288798548752826
1974,"5412OP","Miscellaneous professional, scientific, and technical services",0.175204584350081
1974,"55","Management of companies and public relations",0.097709268733844
1974,"56","Administrative, support, and other business services",0.0838852544928418
1974,"61","Educational services",0.00403315661105731
1974,"621","Ambulatory health care services",0.000189251707295379
1974,"622HO","Hospitals and nursing and residential care facilities",1.67691386211096e-05
1974,"624","Social assistance",1.3974282184258e-06
1974,"71","All recreation industries",0.0101349446151981
1974,"721","Accomodation",0.0192117977109061
1974,"722","Food services and drinking places",0.0438512454243092
1974,"81","Other services, except government",0.0764908595875354
1974,"G","All government",0.0333260139999891
1975,"111CA","Farms",0.117766300471412
1975,"113FF","Forestry, fishing, and related activities",0.0973032213437213
1975,"211","Oil and gas extraction",0.330319703653524
1975,"212","Mining, except oil and gas",0.243894090434751
1975,"22","Utilities",0.188777774577427
1975,"23","Construction",0.0641490575634705
1975,"311FT","Food and beverage and tobacco products",0.130404091296522
1975,"313TT","Textile mills and textile product mills",0.06041939235409
1975,"315AL","Apparel and leather and allied products",0.00311367858333438
1975,"321","Wood products",0.0608114827835795
1975,"322","Paper products",0.176745576983717
1975,"323PPI","Printing, publishing, and related",0.0476168889827834
1975,"324","Petroleum and coal products",0.197078281385863
1975,"325","Chemical products",0.350353637883304
1975,"326","Plastics and rubber products",0.0817514746824636
1975,"327","Nonmetallic mineral products",0.0658022324289976
1975,"331","Primary metals",0.467607168695012
1975,"332","Fabricated metal products",0.210603304802789
1975,"333","Machinery",0.0909742240053254
1975,"334","Computer and electronic products",0.0506666551021562
1975,"335","Electrical equipment, appliances, and components",0.0518487111535234
1975,"3361MV","Motor vehicles, bodies and trailers, and parts",0.082641277600317
1975,"3364OT","Other transportation equipment",0.0359133261008163
1975,"337","Furniture and related products",0.004050050921297
1975,"339","Miscellaneous manufacturing",0.0181629367357594
1975,"42","Wholesale trade",0.259827898788215
1975,"44RT","Retail trade",0.0393562195860816
1975,"481","Air transportation",0.0375518658173868
1975,"482","Rail transportation",0.069902136298616
1975,"483","Water transportation",0.0179459295118238
1975,"484","Truck transportation",0.0982863154471182
1975,"485","Transit and ground passenger transportation",0.0180196276236714
1975,"486","Pipeline transportation",0.0354502422696248
1975,"487OS","Other transportation and support activities",0.0914356002846512
1975,"493","Warehousing and storage",0.0110125444438702
1975,"512","Theaters, motion pictures, and sound recording",0.0105095920271286
1975,"513","Broadcasting and telecommunications",0.0878842514301081
