Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2020:Q2,age70plus,31408165,8239446,7069424,1170022,23168720,3632694,972103,1372456,1319218,53238,426587,393372,33215,8475104,440544,118849,863135,3790090,2665376,411783,1513454,1504731,1029920,324052,27029,123731,8723,29894712,23850581
2020:Q2,age55to69,53803274,13020306,11140388,1879918,40782968,4314770,1320098,1510271,1445645,64626,439746,420305,19441,12144333,688634,1405886,3990544,9396873,5145860,425953,3943131,3928833,2645057,825695,144117,313965,14298,49860142,35023503
2020:Q2,age40to54,31092356,10474182,8858403,1615778,20618174,2675346,410911,377593,360266,17327,203893,185249,18644,5638263,513870,735931,2791640,3358412,3623802,288513,5489165,5477875,4012741,1291063,62289,111782,11290,25603191,31861630
2020:Q2,ageunder40,10778114,5223543,4193658,1029885,5554571,1260831,101165,168524,168524,0,31047,24861,6186,1065816,184333,137814,735066,738877,934885,196213,4546895,4542742,2812856,1656569,44828,28489,4153,6231219,38553415
2020:Q3,age70plus,33017906,8526036,7301925,1224111,24491870,3716794,938135,1306965,1306965,0,399305,367820,31484,9556502,457320,120561,891325,3828864,2846373,429726,1546493,1537884,1041479,326268,27598,142539,8609,31471413,24019748
2020:Q3,age55to69,55514504,13335730,11403205,1932524,42178774,4399153,1237117,1416525,1416525,0,442894,422492,20402,13148967,710530,1453545,4244952,9365964,5321691,437436,4012501,3998203,2668897,840702,135349,353254,14298,51502003,35049214
2020:Q3,age40to54,31664224,10655078,9014334,1640744,21009146,2738318,379952,352186,352186,0,188805,170984,17821,5839536,514152,776398,2911773,3417340,3596817,293869,5565162,5554128,4070983,1312025,61468,109652,11034,26099063,31849675
2020:Q3,ageunder40,11360572,5377398,4308863,1068534,5983175,1318685,92942,178275,178275,0,30759,23181,7578,1295367,183986,144967,775496,763082,997665,201952,4612042,4607928,2870259,1663704,42023,31942,4113,6748531,38586463
2020:Q4,age70plus,35792238,8848721,7575633,1273087,26943517,3906245,921512,1319998,1319998,0,415132,385341,29791,11492852,480241,121581,951140,3892230,3004667,437918,1598830,1590629,1061470,332048,29132,167979,8201,34193408,24191352
2020:Q4,age55to69,58803963,13722047,11742230,1979817,45081916,4625722,1186789,1425716,1425716,0,462439,441299,21141,15176255,739490,1493147,4667961,9402463,5461426,440507,4087774,4073702,2677698,859015,132787,404202,14071,54716190,35084095
2020:Q4,age40to54,32930272,10889417,9224954,1664463,22040856,2907823,359895,350795,350795,0,180773,163701,17072,6396042,518149,814262,3154379,3504799,3558944,294996,5651233,5640601,4133460,1332068,66816,108257,10632,27279040,31872140
2020:Q4,ageunder40,12210627,5542283,4441465,1100818,6668344,1450143,87428,187016,187016,0,34914,26130,8785,1683005,183871,151339,846301,792644,1047896,203787,4655415,4651355,2910565,1661721,42951,36118,4060,7555213,38574457
2021:Q1,age70plus,37711918,9281913,7960052,1321861,28430004,4132366,958549,1075993,1075993,0,417346,388050,29296,12730242,485702,117336,965579,3935066,3167652,444174,1635476,1626306,1080769,329456,30045,186036,9170,36076441,24365481
2021:Q1,age55to69,60748105,14229671,12215487,2014185,46518433,4900588,1226814,1082006,1082006,0,476187,453431,22756,16341938,748007,1469624,4841123,9384579,5605605,441963,4118708,4103794,2680238,854345,127621,441590,14914,56629397,35129604
2021:Q1,age40to54,33732461,11165038,9484036,1681002,22567423,3115827,368459,287415,287415,0,171586,155000,16586,6665704,512848,827216,3223291,3575022,3524533,295523,5718069,5707100,4192690,1338326,68808,107276,10969,28014392,31931492
2021:Q1,ageunder40,12913340,5746039,4611708,1134332,7167300,1605464,89268,182711,182711,0,37416,27334,10083,1930052,181957,152940,869118,815855,1097911,204607,4669120,4665084,2938704,1645082,41976,39322,4037,8244219,38513841
2021:Q2,age70plus,40148945,9979626,8551595,1428031,30169319,4171811,964697,1037219,1010977,26242,427765,399160,28605,14057756,501941,117206,1000563,3983174,3457501,449686,1692231,1683364,1109405,350211,30932,192816,8868,38456714,24542224
2021:Q2,age55to69,63541857,15139958,13028387,2111570,48401900,4923976,1216219,1022046,995615,26431,492910,468862,24047,17605009,769085,1496659,5123983,9382584,5926572,442858,4314795,4300020,2790600,927865,122999,458556,14776,59227062,35187201
2021:Q2,age40to54,34878059,11709329,9973725,1735604,23168730,3141772,361729,275223,268376,6847,164202,148073,16129,6976334,513916,861567,3373523,3654871,3549571,296022,5968938,5958295,4368018,1413185,70953,106138,10643,28909121,32030198
2021:Q2,ageunder40,13745358,6130257,4916034,1214223,7615102,1623801,86852,182233,181209,1023,40548,29328,11220,2186536,180646,157876,910636,839099,1202039,204836,4864757,4860783,3084665,1693911,41132,41075,3973,8880602,38401060
2021:Q3,age70plus,41531544,10524359,9019019,1505341,31007184,4230167,955099,1078022,1020657,57365,451165,423109,28056,14428682,511159,114779,985566,4016769,3774147,461629,1705453,1696543,1111583,353528,32772,198659,8910,39826091,24721669
2021:Q3,age55to69,64804693,15858788,13674307,2184481,48945905,4973904,1181430,1058473,1003626,54847,515308,489960,25348,17731433,782114,1496850,5133079,9344151,6279942,449221,4416668,4401762,2849150,956123,122656,473834,14906,60388025,35258345
2021:Q3,age40to54,35380467,12145177,10365793,1779383,23235291,3190257,347993,283125,268407,14718,159059,143307,15752,6912627,511596,885878,3335263,3724831,3584954,299707,6100858,6090348,4458835,1448408,78010,105096,10510,29279609,32170724
2021:Q3,ageunder40,14226234,6386992,5122580,1264412,7839242,1652875,82420,186623,185526,1097,44851,32573,12278,2255342,178425,160562,899990,857257,1313895,207002,4947694,4943782,3156162,1702119,42882,42620,3912,9278540,38232561
2021:Q4,age70plus,43147380,10847632,9262490,1585141,32299748,4374039,992694,950028,950028,0,459553,432026,27527,15347100,520026,111011,1014827,4067446,3992951,470073,1721777,1712732,1116575,360795,36641,198722,9045,41425603,24903904
2021:Q4,age55to69,66456191,16183038,13919178,2263860,50273153,5138702,1222845,915499,915499,0,530685,504125,26560,18506146,794879,1481943,5382038,9353859,6493833,452724,4528602,4513493,2910460,994363,129734,478936,15109,61927589,35344495
2021:Q4,age40to54,36112959,12367432,10537633,1829799,23745528,3327278,358216,249066,249066,0,152498,137070,15428,7076859,509583,904933,3470145,3817241,3577534,302175,6260774,6250340,4562568,1487795,96067,103910,10434,29852185,32355537
2021:Q4,ageunder40,14697797,6496757,5184450,1312308,8201039,1738576,83941,180029,180029,0,47284,34051,13233,2419001,175850,161817,931280,877933,1377810,207519,5027713,5023867,3224885,1705571,50018,43392,3846,9670084,38004788
2022:Q1,age70plus,43880272,11854919,10180377,1674542,32025352,4461664,992827,1003855,1003855,0,519075,493391,25683,14792761,518857,101246,957577,4012126,4188002,477362,1704724,1694865,1101522,357106,38650,197587,9859,42175548,25089018
2022:Q1,age55to69,66806693,17691123,15343745,2347378,49115569,5229766,1205477,976544,976544,0,568566,542274,26291,17566517,796426,1396739,5158956,9087285,6673919,455375,4629527,4613702,2988896,1013240,129438,482128,15825,62177166,35447110
2022:Q1,age40to54,36494268,13294825,11410365,1884460,23199443,3413432,350729,260836,260836,0,152182,137269,14914,6670260,502641,895806,3278290,3808834,3561932,304499,6385421,6374700,4656295,1511305,104329,102771,10721,30108847,32587104
2022:Q1,ageunder40,15094701,6973651,5607761,1365890,8121050,1780437,80694,188308,188308,0,54609,40967,13642,2305989,172150,157763,875646,871285,1426952,207217,5092118,5088330,3297272,1695322,51800,43936,3788,10002582,37714186
2022:Q2,age70plus,42292325,12452558,10736686,1715872,29839767,4439556,1018929,1104521,1104521,0,492118,468337,23781,12418229,510853,89961,843843,3957891,4475205,488662,1709956,1700403,1112393,368110,41327,178573,9553,40582369,25277098
2022:Q2,age55to69,64131012,18584554,16188769,2395784,45546458,5177784,1229535,1095952,1095952,0,566724,540934,25790,14540004,790567,1294824,4626027,8784534,6979039,461468,4714904,4699202,3053238,1060064,131272,454628,15702,59416108,35567651
2022:Q2,age40to54,35602336,13946317,12023505,1922812,21656019,3396110,356440,284081,284081,0,142398,128001,14397,5556045,492525,880209,2875852,3776529,3586837,308995,6578872,6568435,4785457,1565303,116702,100973,10437,29023464,32867893
2022:Q2,ageunder40,14852006,7247116,5875013,1372103,7604890,1743053,80516,201196,201196,0,52358,38510,13848,1869386,167617,152219,765380,854720,1510608,207836,5156691,5152994,3354625,1700651,55261,42457,3697,9695315,37357200
2022:Q3,age70plus,41881941,12359705,10592477,1767228,29522235,4393819,1053603,1309835,1309835,0,453694,431507,22187,11960468,512888,81304,798614,3929332,4527439,501240,1742898,1733298,1137234,378084,43298,174682,9600,40139043,25468234
2022:Q3,age55to69,62498706,17979048,15529914,2449134,44519657,5097707,1267273,1356662,1356662,0,557553,532089,25464,13766150,796413,1225242,4464065,8554147,6965705,468741,4780360,4764511,3085976,1094045,130684,453806,15848,57718346,35707576
2022:Q3,age40to54,34756835,13640790,11674957,1965833,21116046,3360429,366822,331705,331705,0,131754,117803,13951,5213063,488389,878614,2737423,3775697,3517669,314480,6769003,6758656,4914388,1619204,125149,99914,10347,27987833,33200369
2022:Q3,ageunder40,14499802,7108704,5724246,1384457,7391099,1687611,81156,221865,221865,0,48807,34810,13997,1777647,163559,148589,720838,842853,1489806,208367,5173343,5169735,3372589,1698063,56520,42564,3607,9326459,36930277
2022:Q4,age70plus,42705381,12178855,10376750,1802105,30526526,4339835,1110498,1630970,1630970,0,428750,407231,21519,12701795,525986,83102,842965,3918501,4426389,517735,1768474,1759893,1170641,394612,45327,149312,8581,40936907,25754848
2022:Q4,age55to69,63150247,17728445,15267811,2460634,45421802,4962390,1336662,1793239,1793239,0,540526,516091,24435,14450721,804025,1235419,4653951,8408837,6758767,477264,4787067,4772056,3106402,1122496,135270,407889,15011,58363180,35692564
2022:Q4,age40to54,34878201,13462141,11484792,1977349,21416060,3268068,389458,400512,400512,0,128292,114538,13754,5462491,493273,885677,2876786,3729476,3462192,319835,6877437,6867647,4978643,1654685,134944,99376,9789,28000764,33277069
2022:Q4,ageunder40,14261382,6860933,5465559,1395374,7400449,1619455,86321,236434,236434,0,45457,31852,13605,1879807,163805,149244,752864,829385,1426062,211617,5224996,5221417,3398411,1722451,60755,39801,3579,9036386,36888503
2023:Q1,age70plus,44179830,12316236,10469812,1846424,31863594,4291220,1230618,1888410,1888410,0,418529,396707,21822,13597390,546387,89193,894823,3995361,4380944,530718,1821028,1811919,1218209,401869,43970,147870,9109,42358802,26119493
2023:Q1,age55to69,64203602,17591814,15118324,2473490,46611788,4801935,1491478,2156894,2156894,0,529510,505181,24330,15189240,814804,1287615,4846872,8425518,6588243,479678,4724554,4709310,3072478,1107309,128790,400732,15243,59479048,35541568
2023:Q1,age40to54,35408712,13490556,11491754,1998802,21918156,3173336,441270,450263,450263,0,126754,112958,13796,5758296,501899,914546,3035044,3763137,3430343,323270,6914902,6904871,5024427,1657519,123061,99864,10031,28493810,33390763
2023:Q1,ageunder40,14361225,6874738,5461701,1413036,7486487,1553827,98769,235559,235559,0,43973,30332,13640,2006732,165251,153874,791689,836526,1386282,214006,5214118,5210520,3395500,1720037,55351,39632,3599,9147106,36995247
2023:Q2,age70plus,46080573,12954533,11065906,1888627,33126041,4276365,1302112,1938125,1938125,0,422533,400821,21712,14485692,560525,93978,941888,4057770,4505969,541083,1866382,1857200,1246288,414047,43686,153179,9183,44214191,26348750
2023:Q2,age55to69,66238738,18462480,15976423,2486057,47776259,4714502,1578315,2202665,2202665,0,527016,503122,23894,15967602,821174,1327791,5030638,8454065,6670566,481924,4739573,4724400,3071966,1120619,126248,405567,15172,61499166,35379277
2023:Q2,age40to54,36475988,14018810,12003615,2015195,22457178,3126697,471461,457237,457237,0,126863,113131,13732,6059201,507381,936217,3183388,3793663,3469088,325981,6974275,6964235,5069395,1675402,119261,100178,10040,29501713,33425049
2023:Q2,ageunder40,14826253,7149241,5714509,1434732,7677012,1521997,106057,234374,234374,0,43946,30419,13527,2137967,166069,157353,828036,843196,1422060,215957,5246843,5243240,3417928,1731616,53618,40078,3603,9579410,37022539
2023:Q3,age70plus,45845475,13133011,11232888,1900123,32712464,4252892,1372328,1976040,1976040,0,386543,364678,21865,14011481,559169,107218,924364,4040686,4532156,549587,1909166,1899613,1270097,422005,43777,163734,9553,43936308,26475731
2023:Q3,age55to69,65587825,18612399,16131939,2480460,46975426,4637945,1669591,2240288,2240288,0,504304,480469,23834,15299532,813168,1465796,4892874,8321824,6645842,484263,4775145,4759808,3085747,1129195,125319,419546,15337,60812680,35215392
2023:Q3,age40to54,36256301,14128374,12114383,2013991,22127928,3076366,501624,461561,461561,0,121908,108203,13705,5835655,504016,996510,3092659,3747582,3462447,327599,7015337,7005157,5109910,1676879,118129,100238,10180,29240964,33335479
2023:Q3,ageunder40,14787402,7228828,5790621,1438207,7558574,1496561,113916,233515,233515,0,40327,26758,13569,2050257,166137,167831,809298,836418,1426113,218202,5292751,5289134,3459706,1734968,53343,41117,3617,9494651,37086718
2023:Q4,age70plus,47735395,13188732,11263310,1925422,34546663,4295960,1441106,2116203,2116203,0,403338,381504,21833,15478371,569632,96023,1008190,4165674,4405060,567107,1948509,1938582,1296362,433991,44373,163855,9927,45786886,26676973
2023:Q4,age55to69,67412333,18422769,15946004,2476765,48989564,4642711,1757011,2452563,2452563,0,510376,486797,23579,16741654,818095,1330029,5278768,8537722,6427072,493563,4800759,4785244,3096468,1145958,125828,416990,15515,62611575,35147574
2023:Q4,age40to54,36890941,13968171,11958687,2009484,22922771,3081413,529672,484098,484098,0,123274,109649,13625,6336954,506220,938337,3367862,3831448,3390954,332540,7064930,7054621,5141535,1693818,119228,100041,10309,29826011,33272381
2023:Q4,ageunder40,15000860,7185801,5737032,1448769,7815059,1504155,121030,225255,225255,0,41607,28122,13485,2277659,166527,158681,878672,857192,1361908,222374,5331621,5327999,3482464,1750585,53939,41011,3622,9669240,37083630
2024:Q1,age70plus,49957548,13777058,11813401,1963657,36180490,4378823,1471101,2099937,2099937,0,402878,381291,21587,16913532,588794,100711,1073760,4216330,4354792,579831,1993916,1983235,1325290,433637,45191,179117,10681,47963632,26925597
2024:Q1,age55to69,70031761,19289163,16790697,2498465,50742598,4704033,1786418,2396256,2396256,0,508433,485282,23150,18158161,833954,1374552,5575128,8582933,6322638,500092,4798896,4782904,3088209,1128147,127205,439344,15992,65232865,35211512
2024:Q1,age40to54,38150070,14435819,12410944,2024875,23714251,3130585,539509,478612,478612,0,122937,109394,13543,6835172,514554,959256,3581852,3852996,3362334,336445,7088096,7077440,5167440,1687657,121718,100624,10657,31061974,33360276
2024:Q1,ageunder40,15513966,7421147,5954978,1466169,8092818,1533597,123229,227503,227503,0,41115,27800,13315,2494914,167582,161831,929976,860638,1327552,224880,5319177,5315542,3475685,1742530,54978,42350,3635,10194789,37119238
2024:Q2,age70plus,51058699,14268847,12282377,1986470,36789852,4333402,1505486,2173592,2173592,0,397696,376430,21266,17318149,597565,103569,1096703,4254952,4417589,591149,2028569,2017828,1345008,440239,45110,187471,10741,49030130,27105894
2024:Q2,age55to69,71117147,19980302,17479086,2501216,51136846,4600632,1818852,2492747,2492747,0,502718,480116,22602,18416997,836667,1394997,5639204,8582457,6347274,504300,4820243,4804301,3095802,1133154,125767,449579,15941,66296905,35112526
2024:Q2,age40to54,38862098,14890620,12851180,2039439,23971478,3074098,553836,491522,491522,0,122459,108978,13480,6972084,519226,974395,3653835,3878840,3390252,340931,7151535,7140838,5220931,1698445,120052,101411,10697,31710563,33499459
2024:Q2,ageunder40,15770842,7632064,6156438,1475625,8138779,1489698,126373,223433,223433,0,40281,27133,13148,2547065,168207,163894,945458,864179,1342652,227538,5348608,5344967,3502175,1745572,54078,43141,3641,10422235,37176598
2024:Q3,age70plus,52631290,14287300,12277670,2009629,38343990,4351981,1574597,2271447,2271447,0,437666,416900,20766,18484220,610558,107139,1152632,4299286,4450312,604153,2047857,2037818,1358724,444123,45122,189850,10039,50583432,27240106
2024:Q3,age55to69,72649662,19830681,17320860,2509821,52818981,4588441,1909629,2643496,2643496,0,520938,499004,21934,19522804,845450,1425848,5881893,8620796,6348782,510904,4841550,4826147,3113553,1136518,124935,451141,15403,67808112,35045162
2024:Q3,age40to54,39576316,14867635,12815169,2052466,24708681,3078466,585654,508112,508112,0,127136,113786,13350,7388201,525580,991643,3845834,3909623,3402543,345890,7214963,7204608,5266108,1717597,119120,101784,10355,32361354,33574767
2024:Q3,ageunder40,16011176,7620586,6132992,1487594,8390590,1490192,134039,215578,215578,0,43771,30850,12921,2729350,169173,166569,991806,870420,1348700,230991,5402484,5398850,3535244,1766626,53612,43368,3634,10608692,37229237
2024:Q4,age70plus,53141783,14319004,12262977,2056027,38822779,4442997,1680700,2253661,2253661,0,310910,290562,20348,18755312,619099,104856,1163827,4362129,4509207,620081,2083097,2072947,1394382,440199,31687,206679,10150,51058686,27470333
2024:Q4,age55to69,72428286,19574976,17043363,2531613,52853309,4633125,2042920,2566272,2566272,0,447073,425838,21235,19558812,845353,1386367,5864085,8644539,6348042,516721,4792955,4777595,3111805,1106272,86470,473048,15360,67635330,34894745
2024:Q4,age40to54,39667427,14804289,12730085,2074203,24863138,3129696,632035,501800,501800,0,110599,97409,13191,7432594,527556,978557,3851451,3935697,3412717,350434,7184246,7173872,5315186,1693944,62210,102532,10374,32483181,33585438
2024:Q4,ageunder40,16096831,7612581,6100246,1512335,8484250,1527760,145755,219795,219795,0,31504,18793,12710,2755495,169905,164853,995602,878345,1360313,234923,5388524,5384877,3564437,1747465,27978,44997,3646,10708308,37326628
2025:Q1,age70plus,52764530,14435478,12330926,2104552,38329052,4524336,1722118,2277276,2277276,0,330977,311097,19880,18087193,620254,103244,1141020,4389101,4504812,628722,2089876,2078407,1414085,434924,22369,207028,11469,50674654,27732372
2025:Q1,age55to69,71658844,19513611,16955887,2557724,52145233,4711235,2096154,2588725,2588725,0,460086,439378,20708,18812339,846317,1368190,5736939,8669495,6333476,522276,4749807,4733532,3113867,1085090,60826,473749,16276,66909037,35134893
2025:Q1,age40to54,39226032,14668182,12580963,2087219,24557850,3181088,647930,504547,504547,0,113395,100329,13066,7158719,527701,971561,3747950,3941174,3410550,353236,7159850,7148840,5332106,1677301,36489,102945,11011,32066182,33749682
2025:Q1,ageunder40,16000176,7616860,6067084,1549775,8383317,1563342,149997,220891,220891,0,33088,20559,12528,2636943,170808,164157,972901,881660,1352050,237479,5374087,5370394,3571061,1737757,16412,45164,3693,10626090,37601541
